url,url_object_id,title,salary,job_city,work_years,degree_need,job_type,publish_time,tags,job_advantage,job_desc,job_addr,company_url,company_name,crawl_time
https://www.lagou.com/jobs/3566733.html,003612724d295f2f473260a35ea62c6b,用户运营主管,15k-25k ,北京 ,经验3-5年 ,本科及以上 ,全职,3天前  发布于拉勾网,"运营,用户研究,用户体验,专员","平台大,福利待遇优,各种大牛","<div>
        <p>职位描述：</p>
<p>1 持续提升用户体验，对用户留存负责；</p>
<p>2 持续挖掘用户需求，整合线上、线下资源，持续提升用户留存率；</p>
<p>3 发现、培养并维护核心用户，形成高度活跃的核心用户群体；</p>
<p>4 建立用户有效的用户激励制度和成长体系，制定用户管理制度；</p>
<p>5 搭建用户社区，持续运营社区相关工作；</p>
<p>6 通过数据分析、用户反馈，制定优化方案，持续推进产品优化。</p>
<p> </p>
<p>任职要求：</p>
<p>1 本科或以上学历，3年以上用户运营或内容运营经验；</p>
<p>2 数据分析能力强，思维逻辑清晰，良好的自我学习及驱动力，责任心强，有创造性；</p>
<p>3 思维活跃，具有良好的理解能力和团队精神，热爱本职工作，工作细心。</p>

        </div>",北京 -朝阳区 -中山公园- 望京东路科创大厦,https://www.lagou.com/gongsi/50702.html,北京三快在线科技有限公司,2018-01-20 18:44:00
https://www.lagou.com/jobs/4035451.html,006d035da1d12bb2f7aa645dc4310cd7,高级信息安全工程师,15k-30k ,北京 ,经验5-10年 ,本科及以上 ,全职,2018-01-12  发布于拉勾网,"高级,运维,网络安全,信息安全","薪资优越,提升空间大,团队气氛浓","<div>
        <p>岗位职责：</p>
<ol class="" list-paddingleft-2"">
 <li><p>负责集团信息安全管理体系建设，建立全面的信息安全保障体系（包括信息安全策略，制度，流程，规范）。<br>2.负责信息安全规划与方案设计、信息安全管理体系建设项目管理、安全合规性审计工作、安全认证、等级保护等项目管理。<br>3.负责信息安全IT技术类安全项目规划及管理。<br>4.负责信息安全管理团队的建设及管理。                                                                                    5.负责公司内外安全事件的应急与响应，并提出相关解决方案。</p></li>
</ol>
<p>任职资格：</p>
<p>1.本科及以上学历，计算机、信息管理相关专业。<br>2.具有至少3年以上信息安全项目实施和管理经验。<br>3.熟悉和掌握ISO27001和Cobit标准，有大型企业信息安全规划、管理咨询和实施的经验。<br>4.有3年以上管理信息安全咨询和实施团队的经验，良好的文档编写能力。                                        <br>5.深入了解信息安全知识，注重技术领域知识，具备敏锐的安全风险触觉。<br>6.精通ITIL理论知识，熟知集团IT体系的业务活动、管理制度、组织架构及职能职责。<br>7.掌握项目管理的原理、方法及工具能够对低级别任职者主动进行指导，并定期监控工作结果，提出改进建议。<br>8.精通防火墙、IPS、IDS、网络安全等相关的技术并具备相关的运维能力。 <br></p>
        </div>",北京 -昌平区- 北京市昌平区沙阳路福田公司总部大楼,https://www.lagou.com/gongsi/1804.html,北汽福田汽车股份有限公司,2018-01-20 18:44:05
https://www.lagou.com/jobs/3681903.html,00a44bf90d255ae7936373aca24e7ed1,移动产品经理,16k-30k ,北京 ,经验3-5年 ,本科及以上 ,全职,2018-01-03  发布于拉勾网,"资深,高级,产品设计,专员,产品经理,电商",福利待遇好,"<div>
        <p>岗位职责：</p>
<p>1、基于对业务流程的梳理，负责APP及相关业务的前后台产品规划、设计和产品生命周期管理；</p>
<p>2、结合用户和业务部门需求，完成新产品/功能的概念设计和原型展示；</p>
<p>3、撰写产品文档、功能定义、用户界面、交互设计等详细文档；</p>
<p>4、推动项目开发，协调在产品生命周期中的各方利益，保证产品稳定和可持续发展；</p>
<p>5、对系统功能的运营情况做监控和分析，提出分析报告；</p>
<p>任职资格：</p>
<p>1、三年以上互联网产品经历经验，有良好的产品分析与设计思路，有较强的逻辑分析能力；</p>
<p>2、有强烈的开放创新意识，优秀的沟通能力和跨部门协作能力；</p>
<p>3、精通Axure、Ps、Visio、Xmind等产品经理常用工具，具备一定的数据分析能力；</p>
<p>4、抗压能力强，对工作有责任心，能积极主动完成工作，具备良好的服务精神和团队合作能力；</p>

        </div>",北京市 -大兴区 -亦庄- 京市亦庄经济开发区京东集团总部,https://www.lagou.com/gongsi/139755.html,北京京东世纪贸易有限公司,2018-01-20 18:40:34
https://www.lagou.com/jobs/3820041.html,00b7367395889ce84f6f14644c61d884,产品运营高级经理,20k-40k ,北京 ,经验3-5年 ,本科及以上 ,全职,2017-12-29  发布于拉勾网,"资深,活动运营,数据分析,电商","平台,团队","<div>
        <p><strong>岗位职责</strong>：</p>
<p>1、负责滴滴车主增长相关的运营工作，对增长目标负责；</p>
<p>2、结合滴滴自有渠道、入口等资源，制定并实施车主转化的整体运营规划及运营策略；</p>
<p>3、协同产品、技术、资源管理等内部团队，推动策略落地及动作迭代；</p>
<p>4、分析各项运营数据，收集运营意见，定期进行数据统计分析以及竞品情况分析跟踪，根据数据持续优化运营策略。</p>
<p><br></p>
<p><strong>任职资格</strong>：</p>
<p>1、3年以上工作经验，知名互联网企业用户产品/运营、数据运营相关工作经历优先；</p>
<p>2、曾运营过百万级以上用户规模产品，BAT优先；</p>
<p>3、对各类平台成本，拉新、活跃度了解，对用户的增长率、转化率等熟悉者优先；</p>
<p>4、逻辑清晰，出色的数据分析能力和沟通表达能力，自驱意识，抗压能力好。</p>
        </div>",北京 -海淀区 -西北旺- 海淀区未名视通,https://www.lagou.com/gongsi/2474.html,北京嘀嘀无限科技发展有限公司,2018-01-20 18:39:52
https://www.lagou.com/jobs/3626363.html,017eb71928be122f9cc948acd87aa6df,产品运营高级经理,15k-30k ,北京 ,经验3-5年 ,本科及以上 ,全职,1天前  发布于拉勾网,"产品,产品经理,产品设计","弹性工作制,扁平化管理,每月团建,员工旅游","<div>
        <p>【岗位职责】</p>
<p>1.负责提出产品发展策略，进行平台功能产品设计、规划、维护，互联网金融系统建设，引导产品部完成产品原型设计；</p>
<p>2.负责与产品经理协调，辅助研发产品开发项目管理；</p>
<p>3.负责在产品开发全过程中协调维护好各种关系，包括金融产品业务研发、IT研发和测试、市场推广、经营实体公司等团队，在保证品质的前提下，按照既定时间计划和资源计划推出产品；</p>
<p>4.负责保持与产品、设计和研发等团队密切日常沟通，积极参与新机会与新产品的需求讨论和概念设计；</p>
<p>5.负责产品全生命周期，跟踪产品运营数据，分析线上数据，持续改善产品功能及线上产品的用户体验。统计分析数据，研究活动、产品、会员、网站等各类数据，并给出分析报告。</p>
<p>【任职资格】</p>
<p>1.要求2年以上产品运营工作经验，2年以上互金行业工作经验；</p>
<p>2.要求熟练使用Excel，掌握Axure、Xmind、mindmanager等类似软件，熟练使用数据分析；</p>

        </div>",北京 -朝阳区 -CBD- 建国路甲92号世茂大厦C座13层,https://www.lagou.com/gongsi/29337.html,和信电子商务有限公司,2018-01-20 18:38:20
https://www.lagou.com/jobs/3949616.html,0182f2d509972584925cf4f590b68492,用户运营总监,30k-50k ,北京 ,经验5-10年 ,本科及以上 ,全职,2018-01-11  发布于拉勾网,"总监,运营,产品经理,用户研究",六险一金 年终奖 下午茶 健身房,"<div>
        <p>岗位职责：<br><br>1. 策略制定：参与制定用户运营整体核心战略规划，依据战略目标和产品规划制定和拆解运营工作的目标，架构用户运营工作体系。<br><br>2．数据分析：通过分析竞品，行业及消费者（流失，潜力，中高低频），判断各城市的运营健康情况，并识别出各城市或用户群体的潜在增长点。<br><br>3．运营规则优化：优化用户分层模型，并针对不同时间，空间，人群，探索最有效拉新，促活及激活抓手及最优补贴形式。<br><br>4．项目管理：定期设置增长点专题，带领团队并协同其他团队，攻克消费者现存使用痛点及业务痛点。<br><br>5．团队培训：协同HR，定期为团队安排内部及外部的培训，保持团队战斗力持续增长。<br><br><br><br>任职要求：<br><br>1. 5年以上工作经验，2年以上互联网运营团队管理经验。作为主要负责人负责过一个或多个成功的互联网产品的运营及团队管理工作；<br><br>2. 在一线互联网公司或B轮以上创业公司独立或主要负责过电商类的产品业务和项目的整体运营工作，且取得成功的业绩增长，熟悉互联网产品的运营工作体系、操作流程和手法。<br><br>3. 目标驱动，执行力强，判断决策能力强；有很强的目标感、责任心和组织影响力；善于推动工作快速落地、带团队拿结果；<br><br>4. 具备敏锐的产品感和洞察力，对数字敏感，善于思考、敢于创新，善于寻找各种方法实现增长目标；<br><br>5. 具备优秀的资源整合能力、项目管理能力、业务推动能力；    </p>

        </div>",北京 -朝阳区 -望京- 广顺南大街19号嘉润花园B座商业1层,https://www.lagou.com/gongsi/39934.html,北京每日优鲜电子商务有限公司,2018-01-20 18:40:26
https://www.lagou.com/jobs/3963261.html,02089963153b181090c5473b7c2c701f,运营经理,10k-15k ,北京 ,经验1-3年 ,本科及以上 ,全职,2018-01-16  发布于拉勾网,"资深,高级,运营",独立带项目,"<div>
        <p>岗位职责：</p>
<p>1、同商务部门、渠道、营销在运营流程上进行合理的协调和沟通<br>2、独立完成产品的运营计划（从测试到上线）<br>3、独立对产品进行内容的调优以及提供数据优化的建议<br></p>
<p><br></p>
<p>任职条件：</p>
<p>1、本科以上学历，两年以上产品运营经验<br>2、独立完成过产品从测试到上线以及迭代的流程把控<br>3、有优秀的书面文字语言组织能力、文案撰写能力、图片编辑能力；<br></p>

        </div>",北京 -东城区 -和平里- 中关村雍和航星科技园2号楼3层,https://www.lagou.com/gongsi/235.html,北京飞流九天科技有限公司,2018-01-20 18:49:51
https://www.lagou.com/jobs/3277149.html,02162a1e1c6e9456d169fe68f8498f90,用户增长总监,20k-30k ,北京 ,经验不限 ,本科及以上 ,全职,1天前  发布于拉勾网,"社交,总监,运营,电商","带薪年假,五险一金,豪华午餐,年度旅游","<div>
        <p class=""m_-7667332820128477456gmail-description"">职位描述：</p>
<p>负责产品增长，你将和优秀的产品、技术和营销人员一起对产品增长结果负责。</p>
<p> </p>
<p>岗位职责：</p>
<p>1. 负责产品的线上和线下推广策略制定与实施；</p>
<p>2. 结合数据分析方法，设计和优化用户获取、增长、留存、转换等产品策略来达到用户增长目标；</p>
<p>3. 在微信、微博、今日头条、应用商店等平台低成本获取目标用户</p>
<p>4. 结合热点和趋势快速并有创意的推动运营活动获取增长机会。</p>
<p> </p>
<p>任职要求：</p>
<p>1. 2年以上移动互联网公司担任市场或运营负责人，3年以上市场推广工作经验，有成功的用户增长和产品推广经验；</p>
<p>2. 熟悉移动产品推广方法和渠道，善于整合内外资源；</p>
<p>3. 极强的数据敏感度，善于挖掘数据背后的原因并设计可行的产品营销策略；</p>
<p>4. 分析运营和活动结果，持续改进和优化推广策略；</p>
<p>5. 创新思维与好奇心，愿意探索与挑战，并具有超强的执行与推动力。</p>
<p><br></p>
<p><br></p>

        </div>",北京 -朝阳区 -北苑- 北苑东路中国铁建广场1号楼B座6层,https://www.lagou.com/gongsi/4140.html,北京鲜柚科技有限公司,2018-01-20 18:42:28
https://www.lagou.com/jobs/3467568.html,026e17e6f8d5b02001a69201db7b92b8,.net高级开发工程师,8k-15k ,广州 ,经验3-5年 ,大专及以上 ,全职,1天前  发布于拉勾网,"高级,软件开发,架构","周末双休,五险一金,带薪年假","<div>
        <p>岗位职责：</p>
<p>1. 负责.net系统及互联网应用程序的架构设计、功能开发与性能优化；</p>
<p>2. 参与团队技术研究和创新；</p>
<p><br><br>任职要求：<br>1. 3年以上.net开发经验；</p>
<p>2. 熟悉asp.net MVC框架, Entity Framework，LINQ；</p>
<p>3. 熟悉MSSQL；</p>
<p>4. 有敏捷开发经验者优先;</p>
<p>5. 熟悉JIRA 和 Confluence 软件者优先;</p>
        </div>",广州市市市 -天河区 -体育中心- 东风中路515号东照大厦,https://www.lagou.com/gongsi/106985.html,广州市八达网科技有限公司,2018-01-20 18:34:37
https://www.lagou.com/jobs/3972945.html,02741e3506509882e0eae73a27133817,运营总监,15k-30k ,北京 ,经验5-10年 ,本科及以上 ,全职,1天前  发布于拉勾网,"游戏,总监,用户,活动,社区,渠道","五险一金,员工旅游,绩效奖金,定期体检","<div>
        <p>职务描述：</p>
<p>1. 根据产品特色及规划，制定公司平台的运营、推广方案；</p>
<p>2. 负责运营团队人才梯队建设及管理工作；</p>
<p>3. 负责与市场、研发部门沟通和协调，根据用户需求不断优化平台功能；</p>
<p>4. 制定平台运营和推广计划并落实实施，完成运营目标；</p>
<p><br></p>
<p><br></p>
<p>任职要求：</p>
<p>1. 正规本科及以上学历，5年以上互联网产品运营管理经验；英语读写能力良好；</p>
<p>2. 充满激情、乐观进取，良好的创新意识和团队合作意识，沟通、协调能力强，责任心强；</p>
<p>3. 了解并喜爱单机游戏产品；</p>
<p>4. 熟悉互联网产品的运营推广工具，有大型游戏平台运营经验者优先。</p>
<p><br></p>
<p><br></p>
<p>如果您成为我公司员工，您将获得：</p>
<p>薪资：中电博亚将为员工提供行业内有竞争力的薪酬，确保优秀员工获得更多的认可和激励；</p>
<p>奖金：优秀的您将共享公司的经营业绩，奖金额度与公司年度收益及个人绩效挂钩；</p>
<p>基本保障福利：公司按照国家规定为员工缴纳社会保险及公积金（五险一金）；</p>
<p>额外补充福利：餐补、车补、话费补等日常津贴；</p>
<p>休假：相对弹性工作制；每周双休；除国家规定的法定节假日外，将给予额外的带薪年假和带薪病假。</p>

        </div>",北京 -海淀区 -清河- 科技财富中心B座,https://www.lagou.com/gongsi/20091.html,北京中电博亚科技有限公司,2018-01-20 18:43:54
https://www.lagou.com/jobs/3868184.html,0295b964b3dfdfe6470076c94090e6e0,内容运营经理,15k-25k ,北京 ,经验1-3年 ,本科及以上 ,全职,1天前  发布于拉勾网,"高级,运营,新媒体","弹性工作,下午茶,氛围好,奖金","<div>
        <p>岗位需求：1、高度关注互联网金融发展潮流，深入了解新媒体特点及资源，积极探索与创新营销新手段、新模式以及新媒体渠道的运营和管理；负责对公司口碑和产品开展线上线下整合营销，全面搭建响应式网站建设和百科类、问答类、论坛、贴吧等多元化传播渠道，把控搜索引擎化、DSP垂直广告、品牌在线口碑EPR、社交媒体、图文制作、视频制作和微信、微博、APP等自媒体的运营和推广。2、及时跟进对各项品牌活动和运营推广数据的掌控，从阅读量、转发量等内容数据，以及用户留存率、UV、PV等用户数据方面，进行综合分析评估总结，及时调整品牌运营方向。3、拥有较强的把握新媒体和自媒体的传播方式和创意、专题策划、信息采编整合的能力及运营管理能力，制定自媒体部门整体运营计划和自媒体平台的内容建设方案，明晰定位、目标、发展战略；拥用较强的文案、内容编辑、图文制作和视频制作等能力，负责对自媒体平台专栏的框架设定以及节目的策划、选题、出稿、相关内容的审核和落实执行，把控整体的风格及发展方向。4、擅长分析市场发展方向和动态，有效收集行业及竞争对手的动态，能对市场变化做出敏锐的反应；了解微博、微信、今日头条号、支付宝服务窗口等自媒体的发展趋势，善于通过各种有效手段提高营销影响力、传播度、粉丝活跃度和忠诚度，善于策划组织推广活动，维护自建社群，增强用户粘性，注重用户体验，并依据客户的需求不断调整和完善自媒体平台内容的建设和升华。5、具备构架部门、组建团队、建立团队相应职责体系以及协调带领和提升团队战斗力的能力，并能带领团队完成新媒体或自媒体平台的建设与运营。任职要求：1、2年以上知名互联网公司或广告公司管理经验，3年以上专业从事网络和新媒体策划推广执行经验，有P2P行业经验优先考虑；2、具有良好的市场营销和品牌建设能力，熟悉互联网、移动互联网的线上、线下推广之道（微博、微信、APP等推广方式），并且有线上线下开展运营活动的实际经验；掌握新媒体市场营销的主要环节和相关技术，对市场的变化具有敏锐洞察力。3、具有扎实的文案功底和突出的话题策划能力，熟悉当前流行的微博、微信文体与话题，能独立完成传播方案的制作，具备商业策划与传播能力。4、有较强的数据整理分析能力，能够及时总结新媒体运营经验并适时调整。有较强的安全意识和危机公关处理能力，能及时处理媒体危机事件。5、具有团队精神，善于沟通，并具备培训和带团队的能力；具备分享、互动和反馈精神；具有强烈的创新意识和探索欲望，能承受压力和接受挑战。6、熟悉H5平台运营、喜欢文化艺术，能熟悉运用PS或视频处理等软件更佳。</p>
        </div>",北京 -朝阳区- 北京市朝阳区朝外大街乙六号朝外soho A座6层603,https://www.lagou.com/gongsi/22875.html,北京网融天下金融信息服务有限公司,2018-01-20 18:47:57
https://www.lagou.com/jobs/4005164.html,02ba621057ffd9b094c9d892cd7333e4,C++工程师,15k-30k ,北京 ,经验3-5年 ,本科及以上 ,全职,2天前  发布于拉勾网,"媒体,C/C++,C++,Windows,教育,视频","五险一金,年终奖金","<div>
        <p>岗位职责</p>
<p>1、负责在线教育课堂桌面应用程序的设计和实现；</p>
<p>2、接受部门经理安排的各种开发任务，以程序设计和核心程序开发为主；</p>
<p>3、尽职尽责编写出实现各项功能的完整代码，并对完整的软件产品负责；</p>
<p>4、详细深入掌握所承担项目的需求分析和设计报告，结合自身所掌握的编程技术，提出初步解决方案，给予中级和初级工程师技术指导；</p>
<p>5、负责所编程序的自测试工作，并参加软件系统集成和联调；</p>
<p>6、能在高压下工作并带队解决具体工作中的疑难杂症；</p>
<p>岗位要求</p>
<p>1、2年以上研发经验，精通C/C++语言；</p>
<p>2、精通基本数据结构及算法（链表、队列、树等）；</p>
<p>3、熟悉JS/CSS等前端语言和NodeJS，熟悉C++和Nodejs通信；</p>
<p>4、熟悉QT界面框架的使用，熟悉electron框架的使用；</p>
<p>5、开发过完整的Windows和MacOS桌面应用程序；</p>
<p>6、熟悉多进程、多线程、网络通信、文件管理等技能；</p>
<p>7、熟悉软件在Windows和MacOS的稳定性和兼容性的性能调优；</p>
<p>8、具备架构能力、重构经验、SDK封装者优先；</p>
<p>9、有音视频流媒体、音视频采集编解码等方向实践经验者优先；</p>
<p></p>
        </div>",北京 -海淀区- 科贸大厦A座7层,https://www.lagou.com/gongsi/3328.html,北京世纪好未来教育科技有限公司,2018-01-20 18:51:41
https://www.lagou.com/jobs/4022270.html,0305e6cb4434a0b56c2dc36cd55dc449,行政总监,15k-25k ,北京 ,经验5-10年 ,本科及以上 ,全职,1天前  发布于拉勾网,"总监,行政,公共关系,人事","待遇优厚,氛围和谐,弹性工作,行业领先","<div>
        <p>岗位职责：</p>
<p>1、负责各项行政后勤事务与沟通协调工作，保证后勤部门的运作流畅；</p>
<p>2、行政制度和流程的编制、修改、完善，负责传达、协助、监督公司相关制度和政策的执行；</p>
<p>3、负责整体的办公室管理工作，以及各项行政费用的预算、支出、执行并进行相应的掌控；</p>
<p>4、负责公司企业文化建设、办公室装修、可视化宣传、周边产品制作、员工活动组织等工作，提高员工满意度，提升企业形象；</p>
<p>5、负责公司资产定期盘查和管理，公司公共行政费用的统计；</p>
<p>6、管理和协调行政部其他人员的工作事宜。</p>
<p><br></p>
<p>职位要求：</p>
<p>1、统招本科及以上学历，行政管理、企业管理等相关专业，</p>
<p>2、8年行政管理经验，3年以上同岗位工作经验；    </p>
<p>3、做事细心、有耐心，有责任感；熟悉使用office软件；</p>
<p>4、具备较强的管理能力、组织协调能力、优秀的外联能力、公关能力及抗压能力</p>

        </div>",北京 -朝阳区 -酒仙桥- 将台路2号诺金中心2601室,https://www.lagou.com/gongsi/295412.html,北京春雨听雷网络科技有限公司,2018-01-20 18:39:07
https://www.lagou.com/jobs/3896235.html,033148a6501f71637141279933d8872c,教务专员,4k-6k ,深圳 ,经验不限 ,大专及以上 ,全职,2018-01-16  发布于拉勾网,"策划,编辑,文员,教育","五险一金,年终奖,弹性工作,双休","<div>
        <p>岗位职责：</p>
<p>1、按照教务工作相关流程完成学生督导工作</p>
<p>2、协助新生建档及办理相关教务手续</p>
<p>3、协助并跟进专业老师制订教学方案</p>
<p>4、安排学生教学及相关课表制定</p>
<p>5、与学生及家长保持良好的紧密的沟通</p>
<p>6、与相关合作部门保持良好的配合与沟通</p>
<p>7、日常教学环境的保持与管理</p>
<p>8、学生作品集反馈信息的收集与整理</p>
<p>9、上级安排的紧急事务的处理。</p>
<p><br></p>
<p>二、任职要求</p>
<p>1、本科及以上学历，英语专业优先</p>
<p>2、有教学管理相关经验</p>
<p>3、有团队精神，抗压能力强</p>

        </div>",深圳 -福田区 -购物公园- 福华一路国际商会大厦B座1101,https://www.lagou.com/gongsi/172286.html,北京鲲鹏山水教育咨询有限公司深圳分公司,2018-01-20 18:35:08
https://www.lagou.com/jobs/3308812.html,03db8354b8a80fa1f9ccea6da4dd3e2a,审计主管,10k-15k ,北京 ,经验3-5年 ,本科及以上 ,全职,1天前  发布于拉勾网,"审核,风控,审计,财务,资产管理",五险一金、上市、晋升空间大、工作居住证,"<div>
        <p></p>
<p>岗位职责：</p>
<p>1、按审计项目实施时间和进度，独立开展各项审计，包括对集团各公司的报表、账务审计及各类专项审计；</p>
<p>2、分析及发现公司经营管理环节的风险及漏洞并提出预防措施；</p>
<p>3、外部审计对接及协调工作。</p>
<p>任职资格：</p>
<p>1、财务、审计等相关专业本科及以上学历，熟悉内控、审计相关业务流程与专业知识；</p>
<p>2、具备三年以上审计、内控或内审工作经验(有会计师事务所工作经验优先)；</p>
<p>3、具有良好的沟通能力、分析能力和学习能力，良好的团队协作精神。</p>
<p>   </p>
<p></p>

        </div>",北京 -大兴区- 北京大兴亦庄经济技术开发区数字工场酒仙网,https://www.lagou.com/gongsi/29946.html,酒仙网电子商务股份有限公司,2018-01-20 18:42:12
https://www.lagou.com/jobs/3999402.html,03ef1fc4ffa29ad26159e38b8e02ffec,IT审计,8k-15k ,北京 ,经验1-3年 ,学历不限 ,全职,2018-01-09  发布于拉勾网,审计,领导好，公司氛围好,"<div>
        <p>岗位职责:<br>1.公司IT系统内控相关的合规工作;<br>2. 支持其他常规审计，包括财务审计，流程审计，专项审计，反舞弊审计并提供相关IT支持和数据分析；<br>3. 协调跟进IT审计发现问题的弥补与改善；<br>4. 参与其他IT风险管理控制相关的工作；<br>5. 整理、归档审计资料及档案等</p>
<p>任职资格:<br>1. 2年以上IT审计相关工作经验，含四大IT审计和企业IT内部审计工作经验;<br>2. 计算机、信息管理、审计或相关专业本科或以上学历; <br>3. 熟悉ITGC、ITAC审计程序和公司内部控制流程;<br>4. 具有互联网行业IT审计经验者优先;<br>5. 持相关专业证书（CISA）者优先;<br>6. 具有良好的职业道德，工作态度和学习能力，高度的自我驱动和结果导向;</p>
        </div>",北京 -朝阳区- 北京市朝阳区启阳路4号中轻大厦A座,https://www.lagou.com/gongsi/8414.html,一点网聚科技有限公司,2018-01-20 18:41:48
https://www.lagou.com/jobs/3553460.html,03fa39ad820ae6c25e5496fe8624722e,c++开发工程师,25k-35k ,北京 ,经验3-5年 ,大专及以上 ,全职,2018-01-15  发布于拉勾网,"C/C++,linux,C++",各种福利，年终奖，绩效奖金，团队氛围好,"<div>
        <p>岗位职责：</p>
<p>1、负责公司平台产品的研发和设计；</p>
<p>2、负责公司现有产品、架构的优化实施；</p>
<p>3、负责解决开发过程中的技术问题；</p>
<p>4、对系统问题持续跟踪解决。</p>
<p>任职要求：</p>
<p>1、具有良好的数据结构与算法理论基础知识，熟悉面向对象思想，精通C/C++语言，熟悉python开发者优先；</p>
<p>2、熟悉TCP/IP、UDP、HTTP等常见网络协议，能够熟练掌握网络编程的基本模型和方法，有3年以上实际项目的开发经验；</p>
<p>3、熟悉MySQL或其他至少一种数据库的开发使用，熟悉缓存系统设计；</p>
<p>4、熟悉Linux平台下的开发，熟悉Linux C/C++开发环境，系统编程，熟练掌握gcc、gdb，Linux下的网络编程；</p>
<p>5、有开发过高并发网络服务的，了解分布式系统的优先；</p>
<p>6、具有良好的团队合作精神，良好的编程风格、模块化开发思想、工作耐心细致、有责任心、思维敏捷、条理清楚，具有较强的沟通能力。</p>

        </div>",北京 -朝阳区 -望京- 望京SOHO塔3 A座17层,https://www.lagou.com/gongsi/1748.html,北京钱方银通科技有限公司,2018-01-20 18:51:56
https://www.lagou.com/jobs/3566316.html,047a3bcda7bd2ebda358ad043e915409,产品运营高级经理,20k-40k ,北京 ,经验5-10年 ,本科及以上 ,全职,1天前  发布于拉勾网,"本地生活,总监,资深,高级,运营,产品",链条运营 激励期权 弹性工作 晋升空间大,"<div>
        <p>岗位职责：</p>
<p>1）负责收车部分运营策略的制定和落地；</p>
<p>2）通过业务洞察和对业务的理解，分析业务现状中亟待解决的业务问题及机会点，推动策略落地；</p>
<p>3）对接产品部门，将业务需求转化为产品需求，并跟踪开发、落地；</p>
<p>任职要求：</p>
<p>1）良好的团队协作精神，具备独立的问题分析，目标拆解，策略制定到落地的全盘项目管理的能力。</p>
<p>2）高度的目标导向和结果导向，有通过运营活动或市场活动促进业绩增长的成功案例；</p>
<p>3）5年以上互联网平台（O2O优先）工作经验；</p>

        </div>",北京 -海淀区 -上地- 软件园南路57号八维研修学院5号科技楼,https://www.lagou.com/gongsi/107423.html,车好多旧机动车经纪(北京)有限公司,2018-01-20 18:39:00
https://www.lagou.com/jobs/3958928.html,0483339b84d98797c74c0c10b6f70829,前端开发工程师,15k-25k ,广州 ,经验5-10年 ,大专及以上 ,全职,1天前  发布于拉勾网,"web,前端,HTML","海外旅游,带薪假期多,包吃包住,晋升空间大","<div>
        <p>（本岗位的工作地点是柬埔寨，每三个半月可带薪回国休假15天，来回的机票由公司购买）</p>
<p>职责描述：</p>
<p>1. 参与产品的需求分析，从技术和用户交互的角度给出可行性建议;</p>
<p>2.设计核心产品的前端架构，并带领组员实现并持续优化； </p>
<p>3.优化前端开发方式及协作流程，协助创建前端技术标准及规范。</p>
<p>4.为前后端技术改进、性能优化、技术选型提供解决方案。 </p>
<p>任职要求：</p>
<p>1. 精通前端技术；</p>
<p>2.Javascript/CSS/HTML 都有深入的了解</p>
<p>3.持续关注业界的新话题和新技术，研究过angular、React，Vue等框架中的一种或以上；</p>
<p>4,用vue框架上线过项目优先;</p>
<p>4.重视团队合作热爱前端技术，个性乐观开朗，逻辑性强，善于和各种背景的人沟通合作； </p>
<p>5. 深刻理解Web标准，对前端性能、可访问性、可维护性等相关知识有实际的了解和实践经验。</p>

        </div>",广州 -天河区 -沙河- 华穗路406号之一2407单位。(保利克洛维中景B座),https://www.lagou.com/gongsi/177725.html,广州市卓睿网络科技有限公司,2018-01-20 18:35:56
